Frame,latitude,longitude,depth,mag
288,36.6455,-121.274,10.1,4.71
288,4.7848,-82.5826,10,5.1
288,-17.8001,-178.6243,562.78,4.5
288,36.0861,142.1992,10,4.5
288,1.3243,96.9811,10,5
288,-3.2722,130.6935,10,4.7
288,17.5785,101.6253,10,4.5
288,1.3907,97.2475,34.45,4.6
288,51.3234,-178.619,10,4.5
288,6.7147,125.007,16.12,6.4
289,6.7497,125.0133,11.97,5.3
289,6.6563,125.267,10,4.9
289,6.7038,125.0068,10,4.6
289,-22.4163,-66.0995,260.06,4.6
289,17.2752,147.7095,10,4.9
289,-6.2673,130.9154,99.48,4.5
289,-29.1683,-12.9452,10,4.8
289,-40.3288,-91.8069,10,4.7
289,7.305,126.549,129.92,5.1
289,-7.522,127.8765,10,4.9
289,-47.7353,-9.9501,10,5
289,5.1919,126.1402,75.17,5
289,6.7366,125.0284,10,4.7
289,3.3252,126.734,35,4.8
289,-60.2239,-25.9497,10,4.5
289,1.7743,-90.8169,10,4.8
289,-23.0896,-176.7836,60.31,4.5
289,24.0539,122.4814,17.82,5.1
290,6.6623,124.9833,10,5
290,-46.4009,-69.0696,10,4.9
290,-6.5198,130.0822,163.1,4.5
290,-2.8993,141.6309,20.12,5.5
290,42.6578,141.7955,121.47,4.5
290,42.9963,-126.3231,10,4.8
290,78.7698,10.504,10,4.9
290,66.2966,-157.2159,6.3,5.4
290,-29.3837,-69.7346,104.15,4.5
290,-49.7041,-111.6822,10,4.8
290,-18.7226,-172.8089,10,5.1
290,32.9796,73.5759,42.77,4.7
290,-15.3077,-172.3268,10,4.9
290,6.8171,124.9636,10,4.9
291,-55.6258,-26.7286,10,4.6
291,66.3422,-157.2884,6.3,5.2
291,24.056,141.3468,177.7,4.8
291,4.8699,125.2621,53.14,4.8
291,-18.1327,-178.0836,620.65,5.3
291,35.5205,-1.1122,10,4.5
291,23.1641,94.2177,76.27,4.9
291,28.1914,139.8613,426.73,4.6
291,-34.1966,55.3068,10,4.6
291,-18.0652,-174.4366,10,5.1
291,-7.1147,129.1337,166.22,4.8
291,26.5394,142.9841,10,4.6
291,6.7563,125.0935,25.43,5
291,-6.1589,130.6764,71.07,4.5
291,-18.2641,-172.086,10,5.4
291,-18.5394,-172.2551,10,4.6
291,-35.597,-106.1513,10,4.6
291,38.6369,142.2055,40.38,4.7
291,-18.7506,-171.9055,10,4.7
291,3.5238,92.7094,10,4.9
291,6.706,125.1938,10,4.9
291,-18.9657,-172.0857,10,5.3
292,-18.3005,-172.1387,10,4.6
292,-62.7832,168.7946,10,4.5
292,13.9933,145.4339,90.72,5
292,-5.5854,151.9049,60.93,4.6
292,-8.7197,127.5117,10,5.1
292,-18.1956,-172.0417,10,4.5
292,-18.4787,-172.2515,10,5.1
292,-61.669,-54.1394,10,4.6
292,31.1521,142.3083,21.82,4.5
292,-55.4728,-25.7654,10,4.9
292,-1.3134,150.3946,10,4.8
292,-18.9154,178.0608,17.49,5.7
292,2.0491,128.6009,58.65,4.6
292,-18.3413,-172.1144,10,5
292,-18.6784,-172.1651,10,5
292,-9.7353,112.7839,35,4.5
292,-17.4438,-172.0275,10,4.5
292,-18.4257,-172.1651,10,4.8
292,-18.4396,-172.0968,10,5.1
292,6.5826,125.0345,10,5.1
292,-32.6315,-14.4528,10,4.8
292,-32.4872,-14.9342,10,4.5
292,-32.2628,-14.7504,10,4.5
292,6.6609,125.1701,10,5
292,6.6508,125.1956,10,5.1
293,6.6507,125.2349,10,4.7
293,-14.6245,167.4803,160.16,4.5
293,6.73,124.9577,10,4.5
293,13.1453,120.8668,23.81,4.7
293,-31.6999,-178.9629,10,4.5
293,-2.8466,138.3592,35,4.6
293,-21.8863,171.0403,81.83,4.5
293,-8.6641,157.7528,10,4.6
293,38.5676,142.1823,35,4.5
293,-8.724,157.5361,10,4.5
293,28.2976,104.8979,10,4.5
293,1.2482,126.2842,35,4.7
293,-8.7916,157.6046,10,4.6
293,-19.0184,169.4883,231,6.4
293,-8.6517,157.5539,10,4.6
293,-17.9072,-176.3869,10,4.8
293,3.5192,64.287,10,5
293,-19.0084,-172.7701,10,4.7
293,13.2,-90.2509,41.15,4.7
293,-38.8725,-72.8647,46.2,4.6
293,-20.6925,-179.0151,610.38,5.3
293,27.2259,55.0039,9,5.5
293,6.6146,60.1793,10,4.6
294,-30.7096,-71.3333,46.52,4.5
294,27.2424,55.063,10,4.5
294,6.7065,60.2603,10,4.5
294,43.2877,-126.9562,10,4.6
294,6.7345,124.9692,10,4.5
294,-55.4016,-26.6345,10,4.6
294,42.0808,84.5052,10,5.1
294,-3.3215,135.8855,10,4.6
294,3.6161,64.0179,10,4.6
294,-14.8588,-173.3005,10,4.8
294,7.2656,126.9596,70.37,4.7
294,-5.966,148.5465,66.1,4.5
294,-15.4684,-74.7609,50.85,4.7
294,-7.0409,154.2463,10,5
294,13.9631,120.6888,115.19,4.8
294,-2.638,99.5867,10,5.2
294,-2.4464,99.7474,10,4.9
294,15.1013,-45.0177,10,4.8
294,8.0497,94.395,172.3,4.8
294,-19.0234,-172.1972,10,4.5
294,-15.1698,-173.0068,29,5.9
294,20.1774,121.6601,70.15,4.5
294,42.3184,144.3612,35.68,4.6
294,-15.3435,-172.993,10,4.5
294,-15.0473,-172.8356,10,4.9
295,-17.5217,-172.4759,10,4.5
295,-9.5279,118.2619,67.5,4.8
295,-19.6623,169.8118,13.14,4.6
295,-20.0873,66.3041,10,4.6
295,-20.1403,66.2598,10,4.6
295,10.2414,126.28,35,4.8
295,-20.0854,66.39,10,4.6
295,-2.9033,-79.6628,74.61,4.6
295,-20.0564,66.3201,10,4.6
295,-20.263,66.0922,10,4.6
295,-20.0203,66.4027,10,4.6
295,6.7323,124.9942,12.86,4.5
295,23.2293,143.164,83.78,4.5
295,-2.8648,138.3001,10,5.5
295,-2.6354,138.3336,10,4.5
295,-2.7388,138.3077,10,5.2
295,-2.836,138.3759,10,4.8
295,26.6475,141.2806,109.2,4.8
295,-2.6,138.2202,10,5.1
295,-2.5348,138.2837,10,5
295,-2.6672,138.3345,10,4.6
295,-2.379,99.8617,18.13,5.1
295,-2.747,138.3589,10,4.7
295,-2.589,138.2835,21.65,5.1
295,73.9304,-74.0207,10,4.6
295,-2.617,138.3188,10,5
295,-2.5251,138.2207,10,4.6
295,39.7661,141.7643,58.12,4.7
295,-2.6728,138.2989,10,5.4
295,22.8251,123.5562,10,4.6
295,-21.8303,169.0319,10,4.9
295,-2.6277,138.2862,24.96,5
295,38.4408,142.1777,41.97,4.5
295,-21.9618,170.2768,10,4.6
295,-2.7031,138.4273,10,4.6
296,-18.1356,-174.4926,10,5.1
296,41.92,142.5511,58.99,4.5
296,-55.9486,-27.871,79.25,5.1
296,-1.0987,-13.8367,10,6.3
296,-55.7832,-27.7263,102.53,4.5
296,-31.4514,-71.8441,22,4.6
296,24.8318,123.4549,80.6,4.7
296,-12.7642,45.3683,10,4.5
296,-19.467,-177.4046,381.92,5.2
296,1.7089,97.0494,35,4.6
296,32.2368,-40.0508,10,4.7
296,-10.8915,164.3972,10,4.8
296,15.599,-91.9519,214.14,5
296,-2.6155,138.483,10,4.7
296,-17.9183,-178.0947,534.39,4.7
296,-44.7905,167.4434,20.69,5.1
296,7.9333,-82.5484,10,4.5
296,-17.6277,-172.7046,10,5.5
297,10.2192,126.4774,35,4.6
297,1.1847,124.2015,241,5.6
297,6.8504,124.8669,14.08,4.6
297,12.5839,143.2906,35,4.6
297,11.5759,125.8837,30.52,4.5
297,-56.5138,-26.9448,95.4,4.9
297,10.3148,126.6741,10,4.8
297,-28.5205,-177.0475,70,5.7
297,36.4616,28.674,10,4.6
297,-18.7045,-177.6332,621.31,4.5
297,12.1389,-87.8947,35,4.5
297,53.5657,160.2569,56.46,4.5
297,-2.5835,138.3828,10,4.8
297,39.7061,15.4713,10,4.5
297,52.0999,-31.2994,10,4.6
297,-5.7053,110.7557,547.74,4.8
297,-11.158,165.0779,10,4.9
298,12.5128,-88.3299,64.61,4.6
298,-19.0541,-69.3486,145.68,4.6
298,-5.9079,148.4271,101.89,4.6
298,-5.6063,147.2566,176.31,4.5
298,30.1175,139.6596,10,4.6
298,26.1595,-44.7745,10,4.8
298,-30.0068,-177.5091,12.93,4.7
298,12.259,124.6733,100.38,4.7
298,1.9052,126.4201,35,4.6
298,52.3233,-170.1665,35,5.8
298,5.7484,-75.9089,73.29,4.8
298,-17.2747,-172.7016,10,4.5
298,0.1579,127.5805,132.66,4.5
298,-31.5334,-177.7712,10,4.5
298,-21.4335,-179.2311,609.63,4.8
298,-21.9231,169.9044,10,4.6
298,28.1089,142.9308,10,4.6
298,-20.4778,168.7704,10,4.8
298,-15.6988,-171.8712,10,5.3
299,-22.3986,171.6689,89.57,4.9
299,-60.1367,-18.5616,10,5
299,-21.8077,169.9471,10,4.5
299,53.0513,173.3694,15.43,5.1
299,3.0507,127.1014,58.1,5
299,62.8799,-148.3023,74.9,4.5
299,41.2479,78.8581,10,4.7
299,-9.065,111.4035,67.64,4.5
299,-29.1981,-71.7567,12.12,4.6
299,-10.0573,160.9167,10,4.6
300,12.7675,-89.89,24.01,4.6
300,-17.9766,-178.1284,523.15,4.5
300,-22.8711,-178.3127,272.45,4.6
300,-8.0725,119.9885,10,4.6
300,35.0743,102.6793,10,5.3
300,13.0296,120.1998,10,4.5
300,14.1337,-93.0497,10,4.6
300,9.5264,122.5476,55.86,4.6
300,59.183,-30.4976,10,4.7
300,-5.6912,147.2676,152.29,4.9
300,-24.0637,-67.2112,207.27,4.7
300,42.2815,143.0774,66.67,4.6
300,47.1483,152.6663,56.43,4.5
300,-30.2439,-68.9122,12.26,5
300,2.455,128.4246,59.92,5
300,79.6051,4.6197,10,4.6
300,-20.2958,66.5278,10,4.6
300,-1.8958,-13.5176,10,4.5
300,-9.7833,159.67,13.39,5.1
300,-5.5839,110.125,536.14,4.6
300,41.8911667,-125.8366667,9.99,5.24
300,40.3878,145.4485,10,4.8
301,-29.1742,61.181,10,5.2
301,-23.2262,-67.8169,132.81,4.6
301,6.7567,125.0082,15,6.6
301,6.7869,125.0186,14.1,5.6
301,6.5879,125.182,10,5.3
301,6.7182,124.9719,10,5.1
301,54.747,83.9387,10,4.8
301,6.6535,125.0234,10,4.8
301,6.783,125.0496,10,5
301,6.8885,125.1572,10,4.8
301,-19.5766,-69.3058,100.18,4.6
301,6.8659,124.9846,10,5.9
301,2.4582,126.2459,56.7,4.8
301,6.9481,124.881,10,4.8
301,5.7333,126.688,99.16,4.6
301,-0.0309,123.1042,145.14,4.9
301,6.911,125.2768,10,4.6
301,-23.342,-177.0376,153.35,5.5
301,6.8457,124.9932,10,5.4
301,-6.311,154.8367,54.26,5.8
301,6.6534,125.2527,10,5.2
301,-18.9629,-69.3633,110.67,4.5
302,35.6369,25.1435,68.89,4.5
302,54.9899,111.9261,10,4.5
302,79.4659,4.4061,10,4.9
302,6.6771,125.085,10,4.5
302,6.7276,125.2195,10,4.5
302,6.8481,124.9196,13.27,4.8
302,-55.9305,-27.6681,121.83,4.5
302,56.1268,164.7666,10,5.1
302,-21.2686,-68.9314,120.44,4.5
302,6.7798,125.114,12.92,5
302,6.7418,125.0363,16.23,4.6
302,6.8196,125.1812,13.78,4.8
302,6.8007,125.0819,10,4.8
302,-2.6976,138.3075,21.86,4.9
302,27.2171,55.0268,10,4.5
302,5.5687,126.613,96.03,4.5
302,-21.1728,169.4567,10,4.6
302,-56.2997,-30.1693,10,4.9
302,-29.182,61.2364,10,4.9
302,-5.8651,151.2251,20.13,4.6
302,6.744,125.0711,10,4.9
302,27.9484,130.9073,10,4.5
303,-14.4059,167.3601,173.6,4.6
303,-15.5042,-70.2846,204.84,4.6
303,30.2622,141.3895,35,4.5
303,-30.2232,-177.8245,35,4.7
303,1.4688,126.3864,25.52,5.4
303,6.7947,125.143,17.05,4.7
303,-15.3691,-173.2616,10,4.5
303,-2.7816,28.4691,10,5.1
303,-2.9338,28.598,10,4.9
303,-7.3655,119.9711,407.07,4.6
303,-10.4193,161.2747,48.25,5
303,6.9098,125.1782,10,6.5
303,6.8717,125.1581,10,5.1
303,6.8353,125.1296,10,4.7
303,6.7349,125.1317,10,4.5
303,35.6826,140.158,64.95,4.6
303,-20.9324,-178.9116,610.07,4.6
303,17.1963,145.7397,156.65,4.5
303,6.845,125.0861,10,4.6
303,43.8142,147.2244,65.97,4.5
303,6.6941,125.1254,10,4.8
303,-21.5843,168.9544,10,4.8
303,7.0691,125.4407,10,4.5
303,6.0006,126.2321,149.88,4.5
304,-7.5143,156.8019,397.52,5
304,-34.9768,-107.1048,10,4.7
304,-20.1433,-172.861,10,4.7
304,26.158,54.7286,10,5
304,-24.3052,-176.4457,10,5
304,6.7613,125.1111,14.08,4.9
304,-17.6666,-172.384,10,5.2
304,-23.1879,-114.78,10,4.5
304,-17.782,-178.5163,544.63,4.5
304,-32.2682,-71.4653,45.85,4.5
304,6.8082,125.1769,10,4.6
304,-5.7463,146.7946,42.63,4.5
304,-8.5425,147.4509,10,4.7
304,3.2144,126.9855,28.09,5.6
304,3.2082,127.1397,35,4.8
304,3.4844,126.851,35,4.8
304,-9.1434,106.9878,10,4.6
304,40.5315,20.8223,22.43,4.8
304,6.7486,125.0659,10,4.9
304,32.6933,48.1582,10,4.5
304,-7.7631,108.062,91.71,4.8
305,11.7141,-86.5773,35,5.4
305,-3.2659,130.6917,47.21,4.7
305,-28.7476,-176.2996,10,4.8
305,6.8097,125.0765,15.24,4.8
305,-20.1221,169.2908,47.36,4.6
305,47.069,151.6491,15.2,4.5
305,35.2589,88.9719,10,4.6
305,3.258,127.0499,45.8,4.5
305,-3.3042,130.6583,38.71,4.9
305,35.6656,140.7851,43.01,4.5
305,4.2322,124.633,304.67,4.5
305,-6.2788,142.4399,10,4.9
305,-59.8457,-25.0656,10,4.6
306,44.3854,17.5423,10,4.7
306,2.2449,-84.4141,10,4.6
306,38.3548,142.2748,25.85,4.5
306,27.5459,142.8553,10,4.9
306,35.8812,140.1542,97.62,4.6
306,11.262,-86.8603,41.09,4.5
306,-55.735,-26.2399,8,6.1
306,17.634,147.9914,10,4.9
306,-7.5486,127.5343,166.52,4.7
306,36.5111,142.5086,10,4.6
306,36.4699,142.6505,10,4.7
306,-7.563,128.5971,130.28,4.5
306,19.1212,121.1628,41.48,4.9
306,37.3423,141.7503,35.28,4.7
306,-30.643,-72.1165,10,5.2
306,2.8557,96.154,23.88,4.6
306,-29.2857,-178.7031,157.31,4.6
307,-29.1642,-67.6662,120,5.6
307,5.7862,127.0702,47.53,4.7
307,36.0062,139.9254,49.71,4.6
307,-35.0128,179.4127,85.08,5.1
307,-23.2649,179.0403,564.07,4.6
307,-17.7643,-69.8463,129.49,4.5
307,-7.8739,158.9987,55.68,4.7
307,46.1679,152.8487,10,4.5
307,34.8005,140.5143,81.87,4.6
307,-7.2833,129.1525,132.41,4.6
307,-11.3209,162.6852,10,4.7
307,54.9756,111.8054,10,4.9
308,-21.4087,-70.4875,31.02,5.1
308,14.6468,119.7194,35,4.9
308,43.4561,147.8304,10,4.6
308,-2.8345,127.8739,20.05,4.7
308,-7.8039,127.9156,134.6,4.5
308,-22.1235,-176.6485,151.58,5.4
308,-31.8362,-71.3753,53,6.1
308,-18.5747,-175.272,10,6.6
308,-18.5973,-175.7007,10,5.5
308,-18.5482,-175.2853,10,4.9
308,12.4646,143.9511,35,4.5
308,-59.5169,-24.7679,10,4.5
308,52.5187,-172.9355,128.24,4.8
308,38.3508,-29.2798,10,4.6
308,-21.9973,170.0337,10,4.5
309,42.341,143.1438,60.46,4.7
309,11.8748,143.7352,10,5.1
309,-24.9948,179.7758,502.67,4.5
309,55.8248,163.0333,10,4.8
309,-57.9236,-9.3217,10,6.3
309,36.5503,70.1149,209.88,5.1
309,-13.7988,167.7494,19,6
309,-13.6814,167.7218,10,5
309,-13.7208,167.8086,10,6
309,21.2403,-45.7581,10,4.5
309,16.3229,-97.933,31.94,4.5
309,-13.4759,167.7854,10,4.5
309,30.4044,141.86,24.64,4.6
309,16.2026,-97.979,25.11,5
309,47.6898,152.3932,125.15,4.7
309,27.238,54.9597,10,5.4
309,26.7301,55.1342,10,4.5
309,-11.145,162.7587,10,4.5
310,12.2257,-88.0608,40.39,4.5
310,-10.7278,166.0759,103.51,4.9
310,27.2849,54.8962,10,4.5
310,-11.2884,165.0036,10,4.5
310,11.9199,-88.1578,10,4.8
310,14.8741,122.7951,6.6,5.6
310,-22.8914,-66.1326,212.44,4.8
310,12.2994,-87.9902,35,4.6
310,-0.654,84.2961,10,4.6
310,40.994,142.654,39.01,4.8
310,36.4187,142.7628,10,4.6
310,-16.5941,176.9606,10,4.6
310,11.5143,141.8725,10,4.6
310,12.4149,125.5323,35,4.5
310,-20.9051,-174.3302,10,5.1
310,-2.5675,68.6358,10,4.5
310,-16.9928,27.9628,5.13,4.5
310,29.2465,130.6917,35,4.5
310,-3.8922,-103.8918,10,4.6
310,41.6145,142.0458,111.47,4.7
310,46.243,152.9419,11.65,4.6
310,19.1963,121.2181,35,4.5
310,1.8998,126.5154,53.22,4.8
310,-59.675,-27.1208,109.28,4.7
311,10.0866,125.9076,77.27,4.5
311,-29.0199,-12.9383,10,5.1
311,-3.961,-104.0255,10,5.4
311,41.8591,13.6021,10,4.6
311,-53.7236,-133.701,10,4.7
311,54.9836,-157.9563,9.8,5
311,-37.5994,51.4575,10,5.4
311,-37.5333,51.4883,10,4.8
311,5.6575,126.3289,89.97,5.1
311,37.8026,47.5814,20,5.9
311,30.6082,140.7551,44.02,4.5
311,2.548,66.4515,10,4.6
311,10.7611,125.6472,58.88,5.3
311,-2.8346,147.5639,10,5.4
311,21.5168,143.13,314.97,4.9
311,10.6489,-62.0307,51.04,4.6
311,-15.7806,-172.8512,43,5.8
311,-57.8599,-25.1419,35,4.8
311,-21.9449,-179.5113,577,6.5
311,-22.0724,-179.5161,554.46,4.5
312,37.8833,47.4575,10,4.6
312,-34.7344,-107.9684,10,4.8
312,24.9432,-45.6492,10,5.1
312,-15.6718,-173.1048,10,5.2
312,4.8532,127.4224,59.52,5.1
312,43.6003,147.0009,55.78,4.8
312,41.4681,142.1417,58.36,4.6
312,-17.8065,177.9245,10,4.7
312,0.2366,127.0306,114.45,4.7
312,-27.3077,66.7455,10,5.2
312,-15.4049,-173.7824,110.32,4.5
312,-7.6339,108.1636,93.5,4.5
312,-14.8439,167.5058,96.19,4.9
312,0.7589,-29.1489,10,4.9
312,14.5086,-90.2743,200,5.5
312,-34.8092,-179.4033,19.37,4.8
312,52.5021,160.836,10,5
312,-20.2924,-176.3942,255,5.6
313,67.0627,-154.2455,4.4,4.7
313,-57.1822,-25.1965,52.99,4.6
313,1.9493,96.7955,29.44,4.7
313,-8.5529,118.326,129.33,4.6
313,52.7482,-132.3173,15.48,4.6
313,28.1941,104.9831,10,4.5
313,-59.9987,-25.63,10,4.8
313,37.7305,47.5146,10,4.8
313,-7.0729,128.8192,10,4.7
313,-28.3045,-70.5367,86.26,4.7
313,-9.6667,152.3696,10,4.5
313,5.3086,-75.6187,126.88,4.6
313,-28.0037,-13.2338,10,4.7
313,40.2548,143.9904,10,5.2
313,-29.8155,-178.0106,56.45,4.8
314,28.5346,104.7737,10,4.6
314,-10.313,161.2664,51.97,4.6
314,-55.5959,-27.5734,32.52,4.9
314,-60.9291,-51.0072,10,5
314,-60.8572,-50.9799,10,4.7
314,52.5863,160.9758,18.22,4.5
314,52.5647,160.4512,35,4.6
314,27.9215,56.3729,10,4.6
314,-7.2385,-75.847,117.35,5
314,-21.9348,-174.467,10,4.9
314,22.5478,143.6786,125.54,4.5
314,18.6111,145.5429,129.7,4.5
314,-57.9656,-25.6253,74.94,4.7
314,16.8306,122.5049,35,4.6
314,-50.2729,112.3592,10,4.7
314,-18.6824,-172.1947,10,4.6
314,-28.3073,-178.2819,183.81,4.5
314,-6.539,131.0705,23.77,5
314,44.6117,4.6382,10,4.8
314,-14.2525,167.3276,193.56,4.5
315,-15.2946,-173.2451,10,4.6
315,12.4739,-88.1507,35,4.6
315,12.9906,143.5625,128.15,4.6
315,19.8638333,-155.3561667,32.56,4.93
315,20.8559,121.7492,90.71,4.8
315,-19.5401,-175.3946,10,4.5
315,-18.6866,-175.3699,10,5.5
315,-18.8625,-175.3675,10,6.2
315,1.4237,127.0499,106.92,5.3
315,9.8475,126.5422,35,4.5
315,0.9653,123.609,29.78,4.7
315,9.9284,57.5963,10,4.8
315,27.1756,57.8137,10,4.9
315,-20.6427,169.2537,24.8,4.5
315,-3.5538,128.3027,48.3,5.2
315,0.8354,97.3996,26.88,5
316,36.4989,141.0367,42.93,4.6
316,-6.4952,-13.5516,10,4.7
316,1.494,126.5416,35,4.7
316,-15.1343,167.6908,121.74,5
316,-20.1447,59.8694,10,4.8
316,-10.4701,161.4282,38.74,4.5
316,-8.3115,159.2228,10,4.6
316,12.9265,-88.4934,60.26,5.1
316,-15.2885,-70.4053,202.83,5.1
316,15.8697,146.8303,14.26,5.3
316,46.8919,152.608,35,4.6
316,-6.4921,104.3306,47.11,4.5
316,42.1737,131.5449,545.67,4.5
316,-56.3906,-26.8408,94.33,4.5
316,-21.8699,-179.4266,572.55,4.6
316,-4.7826,144.6751,70.82,4.5
317,26.1728,93.3051,51.25,4.7
317,-12.384,166.9653,213.84,4.6
317,7.321,-35.4035,10,5.5
317,-32.5111,79.9907,10,5.3
317,16.2993,121.7715,60.2,4.9
317,13.0152,51.108,10,4.5
317,13.6755,-90.9373,45,5.5
317,52.178,-30.1007,10,4.9
317,-10.8225,164.4055,10,4.9
317,-19.8808,169.1348,53.71,4.5
317,26.6131,140.5047,422.13,4.6
317,-5.9035,154.8132,157.43,4.5
317,45.7603,152.218,35,4.6
317,-28.0443,-13.1998,10,4.8
317,19.646,121.2842,35,4.5
317,48.3659,154.649,53.68,4.6
317,-28.7848,-176.414,10,4.5
317,9.8196,57.6183,10,4.5
317,9.9368,57.6296,10,5.5
317,36.4588,142.6352,10,4.6
317,-9.8509,122.1537,35,4.5
317,-44.6701,36.7144,10,4.7
317,-1.8917,100.2621,63.9,5
317,9.8977,57.6183,10,4.6
317,36.4665,71.5096,97.63,5.1
317,-8.1944,114.8863,10,4.6
317,-8.1384,114.8864,10,5
317,21.9544,147.0601,10,4.6
318,-21.0474,-179.2854,592.09,4.5
318,-24.1711,-66.9858,218.23,4.5
318,-1.2338,120.8435,10,4.6
318,-8.1672,114.9059,10,4.6
318,1.6213,126.4156,33,7.1
318,1.6751,126.4154,24.67,5.3
318,1.4643,126.4289,35,4.9
318,1.3794,126.6982,35,5
318,2.1824,127.6308,35,4.9
318,1.4277,126.3304,35,4.8
318,1.5477,126.4797,35,4.8
318,1.6576,126.4725,27.33,4.8
318,1.6694,126.3303,9.26,5
318,1.5706,126.4303,13.23,4.7
318,1.6558,126.4662,19.79,4.6
318,1.6853,126.5104,13.73,4.6
318,1.67,126.5153,4.68,5.1
318,7.0993,94.8419,137.51,4.9
318,1.4326,126.3608,27.23,5.8
318,1.7129,126.3241,35.61,4.6
318,1.7014,126.5245,27.82,4.6
318,1.7161,126.2994,35,5.1
318,1.771,126.5475,19.73,4.6
318,1.7832,126.4513,20.04,5.3
318,1.4799,126.2419,35,4.5
318,1.6755,126.3555,35,5.3
318,1.5002,126.5082,32.3,4.9
318,1.6494,126.6124,26.15,4.6
318,-8.5831,-74.5986,129.71,4.9
318,1.6978,126.4384,35,5.3
318,1.5666,126.4733,35,5.1
318,1.5361,126.4161,23,6
318,-17.6467,-178.7811,543.32,4.6
318,1.6301,126.3979,35,4.9
318,1.4633,126.3889,24.22,5.4
318,1.1234,125.1415,35,4.6
318,1.4849,126.4537,17.91,5.1
318,1.6227,126.466,20.16,5.4
318,1.6478,126.4812,35,4.7
318,1.5556,126.4383,35.45,5.1
318,1.6611,126.4392,24.84,5
318,1.5173,126.2635,21.96,4.6
318,1.5009,126.2179,35,4.6
318,1.7059,126.3833,15.41,5.3
318,1.5892,126.3978,21.26,5.2
318,1.5819,126.3309,24.57,5.5
318,1.5365,126.5518,24.45,4.6
318,25.3944,124.5753,112.47,4.5
318,1.6803,126.4248,35,4.8
318,2.2416,126.6494,35,4.8
318,1.6158,126.3469,35,5.9
318,1.6678,126.4271,35,5.4
318,1.7342,126.4681,35,5
318,1.7426,126.4717,35,4.7
318,6.881,126.7624,180.88,4.5
318,27.1001,57.8218,10,4.5
318,13.1849,119.9226,46.97,4.8
318,1.6303,126.4527,35,4.5
318,1.6147,126.5172,35,5.1
318,1.7052,126.4534,35,4.9
318,1.527,126.3623,35,4.9
318,1.5723,126.3421,35,5
318,1.6517,126.3391,35,5
318,1.6849,126.4328,35,4.9
318,-6.9169,130.4238,99.89,4.5
318,1.5616,126.4165,35,4.5
318,-4.4498,101.777,47.98,4.8
318,1.5608,126.5195,35,5
318,1.5443,126.4142,35,5.1
319,1.369,126.4314,35,4.5
319,1.6414,126.4267,35,4.9
319,1.65,126.532,35,4.7
319,-34.0029,-72.2462,13.68,5.2
319,-3.453,128.3304,35,4.5
319,1.572,126.4373,30.91,4.7
319,1.4689,126.4574,35,5.1
319,18.8612,146.9718,35,4.7
319,7.3847,124.8093,10,4.7
319,23.9236,142.1752,58.06,4.6
319,-1.0737,127.257,35,4.8
319,-5.3868,146.8051,226.06,4.6
319,34.038,141.7119,10,4.9
319,-10.6903,165.3503,35,4.7
319,1.6583,126.54,35,4.9
319,1.617,126.6715,35,4.7
319,-11.3625,166.5849,35,4.8
319,1.5673,126.3349,24,5.9
319,53.3937,-35.2207,10,4.6
320,63.7788,-23.3999,10,4.7
320,-3.325,137.536,61.65,5.1
320,28.5665,130.2554,24.52,4.8
320,0.4667,123.899,159.22,4.7
320,-3.9887,152.1346,206.9,4.5
320,1.694,126.4724,35,4.8
320,7.2027,94.5282,10,5.2
320,6.6427,124.7273,10,4.5
320,-14.9537,66.7405,10,4.6
320,35.1941,102.6786,10,4.6
320,1.1768,126.4393,35,4.5
320,-54.0961,6.1445,10,5.4
320,7.2825,94.8637,10,4.7
320,-16.4204,66.7073,10,5.1
320,-16.2307,66.6747,10,4.5
320,32.6609,-4.2534,10,5
320,-56.8297,-24.9278,10,4.6
320,-25.5421,179.7544,499.32,4.5
320,34.6027,139.0643,16.35,4.8
320,1.501,126.4327,35,4.7
321,-20.8071,-177.8316,499,5.8
321,38.9388,70.8466,7.96,4.5
321,16.1647,107.2176,12.97,4.6
321,-13.6642,167.7843,10,4.9
321,1.4308,126.328,35,4.5
321,37.1047,23.1165,10,4.6
321,4.8592,127.4862,115.02,4.5
321,-3.8392,128.8716,26.92,4.6
321,-15.1079,-173.7278,35,4.5
321,11.2863,92.9571,53.39,5.1
321,-50.0466,120.2537,10,4.5
321,13.4448,145.28,66.32,5
321,1.7493,126.6035,31.35,4.6
321,1.8092,126.4794,35,5
321,37.0979,23.2658,10,4.5
321,1.7534,126.5772,26.18,4.7
322,0.3997,122.0518,192.96,4.7
322,7.6222,124.9103,14.45,5.9
322,23.5799,70.4585,10,4.6
322,7.4162,124.7703,9.67,4.5
322,-3.8438,141.4132,35,4.7
322,-10.6217,166.1036,138.75,4.5
322,28.3132,100.7915,10,4.6
322,-0.6513,133.9912,12.73,5
322,-2.5074,138.7397,35,4.9
322,12.4069,-60.2615,58.19,4.7
322,38.5443,44.4021,10,4.7
322,-7.426,128.1353,132.89,4.7
322,29.2905,142.2784,10,5
322,-7.0139,129.7017,142.42,4.6
323,27.5394,129.9607,10,4.6
323,29.3228,81.1433,10,5
323,-15.4746,-174.9935,10,4.5
323,-23.7797,-175.8885,10,4.6
323,-12.6325,113.3054,10,4.8
323,-5.6965,-76.8495,39.24,4.5
323,-15.3844,167.6332,116.29,4.5
323,54.9716,-156.3628,19.6,4.6
